agent_id,region,prefecture,commune,canton,operateur_source,sert_togocom,sert_moov,lon,lat,classe_operateur,unite_commune,prefecture_geom,coherence_geo,dist_km_BQ_ACT,dist_km_BQ_NR,dist_km_BQ_NOP,dist_km_MF_ACT,dist_km_MF_NR,dist_km_MF_NOP,dist_km_MU_ACT,dist_km_MU_NR,dist_km_MU_NOP,dist_km_AS_ACT,dist_km_AS_NR,dist_km_AS_NOP
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7979,Kara,Kozah,Kozah 1,Commune De Kara,Togocom,True,False,1.2294406801810587,9.57594196320701,Togocom seul,Kozah 1,Kozah,Concordant,4.711,5.147,114.497,4.43,5.208,24.922,345.309,367.611,,4.93,4.537,228.138
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7978,Kara,Kozah,Kozah 1,Commune De Kara,"Moov, Togocom",True,True,1.2194375853841988,9.563460360289307,Moov + Togocom,Kozah 1,Kozah,Concordant,3.002,3.452,112.728,2.952,3.491,25.571,344.07,366.245,,3.187,3.077,226.711
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7977,Maritime,Lacs,Lacs 3,Gbodjomé,"Moov, Togocom",True,True,1.3796583333333334,6.184263333333333,Moov + Togocom,Lacs 3,Golfe,Préfecture voisine,4.207,11.166,15.595,1.427,16.173,15.6,6.191,13.637,,4.753,19.282,17.838
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7976,Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",True,True,1.37825,6.18359,Moov + Togocom,Golfe 6,Golfe,Concordant,4.035,11.335,15.424,1.58,16.002,15.429,6.249,13.58,,4.58,19.123,17.667
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7975,Maritime,Golfe,Golfe 6,Baguida,"Moov, Togocom",True,True,1.3778920886053638,6.183333740022156,Moov + Togocom,Golfe 6,Golfe,Concordant,3.987,11.38,15.378,1.619,15.956,15.383,6.274,13.573,,4.533,19.083,17.621
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7974,Maritime,Lacs,Lacs 3,Gbodjomé,"Moov, Togocom",True,True,1.4010783333333334,6.196315,Moov + Togocom,Lacs 3,Lacs,Concordant,6.919,8.582,18.258,0.653,18.845,18.263,5.728,14.614,,7.458,21.739,20.506
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7973,Kara,Kozah,Kozah 1,Soumdina,"Moov, Togocom",True,True,1.2531478636599669,9.633206981125072,Moov + Togocom,Kozah 1,Kozah,Concordant,6.683,11.633,121.074,6.458,11.748,21.635,351.323,373.938,,11.283,10.637,234.614
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7972,Maritime,Lacs,Lacs 3,Agbodrafo,Moov,False,True,1.4696033410388096,6.207723456513876,Moov seul,Lacs 3,Lacs,Concordant,14.307,0.91,25.87,1.353,26.444,25.876,11.262,20.84,,15.006,29.407,28.11
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7971,Maritime,Lacs,Lacs 3,Gbodjomé,"Moov, Togocom",True,True,1.3959283333333334,6.191698333333333,Moov + Togocom,Lacs 3,Lacs,Concordant,6.187,9.231,17.557,0.116,18.14,17.563,5.898,14.453,,6.73,21.127,19.803
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7970,Kara,Kozah,Kozah 1,Soumdina,Togocom,True,False,1.2520184475539184,9.633897078398771,Togocom seul,Kozah 1,Kozah,Concordant,6.764,11.626,121.057,6.534,11.743,21.492,351.413,374.016,,11.256,10.619,234.684
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-796f,Maritime,Vo,Vo 1,Vogan,"Moov, Togocom",True,True,1.5261583333333335,6.3374983333333335,Moov + Togocom,Vo 1,Vo,Concordant,0.064,14.432,35.755,0.286,34.061,37.852,20.024,26.934,,27.9,39.694,40.05
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-796e,Maritime,Lacs,Lacs 3,Agbodrafo,"Moov, Togocom",True,True,1.4654897917168164,6.207463262846307,Moov + Togocom,Lacs 3,Lacs,Concordant,14.011,1.365,25.425,1.807,26.0,25.431,10.841,20.423,,14.563,28.952,27.666
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-796d,Maritime,Golfe,Golfe 2,Bè-Centre,"Moov, Togocom",True,True,1.241903306613773,6.151079380358317,Moov + Togocom,Golfe 2,Golfe,Concordant,1.142,1.139,0.856,0.783,1.243,0.857,6.856,14.388,,1.132,4.958,2.439
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-796c,Maritime,Lacs,Lacs 3,Agbodrafo,"Moov, Togocom",True,True,1.4767088531715016,6.205425953952094,Moov + Togocom,Lacs 3,Lacs,Concordant,13.577,0.301,26.56,0.728,27.129,26.565,12.088,21.666,,15.69,30.159,28.795
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-796b,Maritime,Lacs,Lacs 4,Anfoin,"Moov, Togocom",True,True,1.608752864025734,6.328018482374425,Moov + Togocom,Lacs 4,Lacs,Concordant,0.22,9.894,44.549,0.236,43.147,45.169,18.486,35.592,,34.632,47.643,47.41
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-796a,Maritime,Lacs,Lacs 4,Anfoin,"Moov, Togocom",True,True,1.6092,6.327825,Moov + Togocom,Lacs 4,Lacs,Concordant,0.274,9.866,44.595,0.289,43.196,45.204,18.506,35.636,,34.663,47.682,47.444
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7969,Maritime,Lacs,Lacs 3,Gbodjomé,"Moov, Togocom",True,True,1.4235716666666667,6.2086733333333335,Moov + Togocom,Lacs 3,Lacs,Concordant,9.756,5.999,21.06,2.192,21.652,21.065,6.571,16.091,,10.294,24.375,23.31
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7968,Maritime,Lacs,Lacs 4,Anfoin,"Moov, Togocom",True,True,1.6077503689911183,6.333784856258529,Moov + Togocom,Lacs 4,Lacs,Concordant,0.573,10.544,44.538,0.405,43.052,45.365,17.85,35.604,,34.871,47.77,47.603
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7967,Maritime,Lacs,Lacs 4,Anfoin,"Moov, Togocom",True,True,1.6077394922513462,6.3343538265049935,Moov + Togocom,Lacs 4,Lacs,Concordant,0.635,10.607,44.547,0.468,43.053,45.394,17.787,35.615,,34.903,47.792,47.631
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7966,Maritime,Lacs,Lacs 4,Anfoin,"Moov, Togocom",True,True,1.6073521214545259,6.3422028418971825,Moov + Togocom,Lacs 4,Lacs,Concordant,1.502,11.477,44.656,1.341,43.049,45.77,16.918,35.757,,35.337,48.078,48.003
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7965,Maritime,Lacs,Lacs 4,Anfoin,"Moov, Togocom",True,True,1.6077496918319252,6.3345634012612155,Moov + Togocom,Lacs 4,Lacs,Concordant,0.659,10.63,44.552,0.491,43.055,45.406,17.764,35.621,,34.916,47.801,47.643
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7964,Maritime,Vo,Vo 1,Vogan,"Moov, Togocom",True,True,1.5274983333333334,6.385715000000001,Moov + Togocom,Vo 1,Vo,Concordant,5.043,18.959,37.404,5.013,34.688,41.25,15.493,29.011,,31.859,42.499,43.389
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7963,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,"Moov, Togocom",True,True,1.6323162787828231,6.494845364909148,Moov + Togocom,Bas-Mono 1,Bas-Mono,Concordant,16.234,28.369,52.989,0.583,46.653,51.209,1.851,45.13,,48.618,58.953,60.083
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7962,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,"Moov, Togocom",True,True,1.6337083333333333,6.494646666666667,Moov + Togocom,Bas-Mono 1,Bas-Mono,Concordant,16.322,28.354,53.114,0.738,46.801,51.363,2.004,45.247,,48.704,59.063,60.184
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7961,Maritime,Lacs,Lacs 3,Agbodrafo,"Moov, Togocom",True,True,1.4576239378587856,6.201539605902956,Moov + Togocom,Lacs 3,Lacs,Concordant,12.988,2.343,24.41,2.81,24.981,24.415,10.277,19.853,,13.541,28.017,26.647
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7960,Maritime,Lacs,Lacs 4,Anfoin,"Moov, Togocom",True,True,1.6072766666666667,6.341256666666667,Moov + Togocom,Lacs 4,Lacs,Concordant,1.397,11.374,44.628,1.236,43.035,45.712,17.023,35.726,,35.272,48.03,47.946
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-795f,Maritime,Bas-Mono,Bas-Mono 2,Attitogon,Togocom,True,False,1.6642316666666668,6.418966666666667,Togocom seul,Bas-Mono 2,Bas-Mono,Concordant,10.589,20.459,52.888,0.273,49.529,55.568,9.937,44.329,,45.419,57.409,57.775
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-795e,Maritime,Bas-Mono,Bas-Mono 2,Attitogon,"Moov, Togocom",True,True,1.6638116666666667,6.419078333333332,Moov + Togocom,Bas-Mono 2,Bas-Mono,Concordant,10.622,20.46,52.848,0.267,49.482,55.536,9.902,44.29,,45.39,57.374,57.743
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-795d,Maritime,Vo,Vo 1,Vogan,"Moov, Togocom",True,True,1.538615,6.349203333333333,Moov + Togocom,Vo 1,Vo,Concordant,1.854,14.79,37.39,1.882,35.527,39.726,18.221,28.63,,29.794,41.513,41.92
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-795c,Maritime,Vo,Vo 1,Vogan,Moov,False,True,1.5353783333333335,6.3453566666666665,Moov seul,Vo 1,Vo,Concordant,1.3,14.598,36.942,1.372,35.135,39.187,18.767,28.16,,29.242,40.999,41.384
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-795b,Maritime,Bas-Mono,Bas-Mono 2,Attitogon,"Moov, Togocom",True,True,1.6632,6.420938333333334,Moov + Togocom,Bas-Mono 2,Bas-Mono,Concordant,10.836,20.647,52.85,0.463,49.412,55.594,9.691,44.305,,45.464,57.412,57.799
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-795a,Maritime,Vo,Vo 3,Dagbati,Moov,False,True,1.4967583333333332,6.482273333333334,Moov seul,Vo 3,Vo,Concordant,11.025,30.14,39.574,8.005,31.673,37.572,13.193,32.658,,38.987,46.79,48.769
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7959,Maritime,Vo,Vo 3,Dagbati,"Moov, Togocom",True,True,1.4986183333333334,6.48245,Moov + Togocom,Vo 3,Vo,Concordant,10.978,30.079,39.75,7.803,31.878,37.752,12.987,32.815,,39.096,46.946,48.911
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7958,Maritime,Bas-Mono,Bas-Mono 2,Attitogon,Togocom,True,False,1.6406783333333332,6.370598333333334,Togocom seul,Bas-Mono 2,Bas-Mono,Concordant,5.971,14.682,48.912,5.702,46.992,50.528,14.013,40.114,,40.152,52.709,52.756
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7957,Maritime,Vo,Vo 1,Vogan,"Moov, Togocom",True,True,1.5281799999999999,6.336313333333334,Moov + Togocom,Vo 1,Vo,Concordant,0.13,14.195,35.945,0.365,34.277,37.962,20.03,27.113,,27.977,39.835,40.162
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7956,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,"Moov, Togocom",True,True,1.6270978299420524,6.495758797036044,Moov + Togocom,Bas-Mono 1,Bas-Mono,Concordant,15.895,28.452,52.531,0.003,46.102,50.627,1.286,44.708,,48.313,58.553,59.721
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7955,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,"Moov, Togocom",True,True,1.6395616666666668,6.4942866666666665,Moov + Togocom,Bas-Mono 1,Bas-Mono,Concordant,16.658,28.352,53.666,1.384,47.432,51.997,2.65,45.766,,49.109,59.559,60.643
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7954,Maritime,Vo,Vo 3,Dzrékpo,"Moov, Togocom",True,True,1.5674916666666667,6.479986666666667,Moov + Togocom,Vo 3,Vo,Concordant,12.813,27.35,45.94,0.662,39.318,44.908,5.54,38.335,,42.832,52.313,53.744
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7953,Maritime,Vo,Vo 3,Dzrékpo,Nsp,False,False,1.5690883333333332,6.467405,Non renseigné,Vo 3,Vo,Concordant,14.129,25.947,45.396,0.658,39.299,45.576,5.934,37.645,,41.815,51.561,52.885
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7952,Maritime,Vo,Vo 3,Dzrékpo,"Moov, Togocom",True,True,1.5677583333333331,6.478473333333333,Moov + Togocom,Vo 3,Vo,Concordant,12.974,27.18,45.879,0.491,39.321,44.994,5.563,38.256,,42.714,52.228,53.645
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7951,Maritime,Bas-Mono,Bas-Mono 1,Kpétsou,"Moov, Togocom",True,True,1.5530016666666668,6.521792904282324,Moov + Togocom,Bas-Mono 1,Vo,Préfecture voisine,8.024,32.241,47.182,5.574,38.766,41.965,7.567,40.158,,45.83,54.275,56.098
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7950,Maritime,Vo,Vo 3,Dzrékpo,"Moov, Togocom",True,True,1.5686133333333334,6.475041666666668,Moov + Togocom,Vo 3,Vo,Concordant,13.354,26.787,45.769,0.099,39.358,45.217,5.606,38.103,,42.462,52.057,53.442
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-794f,Maritime,Vo,Vo 3,Dzrékpo,"Moov, Togocom",True,True,1.56881,6.474536666666667,Moov + Togocom,Vo 3,Vo,Concordant,13.414,26.727,45.759,0.042,39.372,45.258,5.607,38.087,,42.43,52.038,53.418
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-794e,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,"Moov, Togocom",True,True,1.6339931493288986,6.493255553846604,Moov + Togocom,Bas-Mono 1,Bas-Mono,Concordant,16.475,28.201,53.069,0.809,46.806,51.436,2.037,45.188,,48.61,58.996,60.105
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-794d,Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,"Moov, Togocom",True,True,1.6044380785214907,6.513858436499629,Moov + Togocom,Bas-Mono 1,Bas-Mono,Concordant,12.731,30.516,51.385,3.208,44.046,47.685,2.515,43.868,,48.291,57.862,59.293
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-794c,Maritime,Vo,Vo 3,Mome-Hounkpati,"Moov, Togocom",True,True,1.5567383333333336,6.473073333333334,Moov + Togocom,Vo 3,Vo,Concordant,12.978,26.892,44.526,1.332,38.028,44.075,6.909,36.924,,41.515,50.91,52.363
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-794b,Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,"Moov, Togocom",True,True,1.6115883333333334,6.512395,Moov + Togocom,Bas-Mono 1,Bas-Mono,Concordant,13.473,30.315,51.972,2.517,44.78,48.491,2.078,44.394,,48.645,58.363,59.739
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-794a,Maritime,Vo,Vo 4,Hahotoé,"Moov, Togocom",True,True,1.4122533333333334,6.356531666666666,Moov + Togocom,Vo 4,Vo,Concordant,0.658,18.047,24.373,0.775,21.786,30.051,13.718,16.377,,22.412,30.355,32.024
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7949,Maritime,Vo,Vo 4,Hahotoé,"Moov, Togocom",True,True,1.4133066666666667,6.35767,Moov + Togocom,Vo 4,Vo,Concordant,0.639,18.117,24.53,0.62,21.924,30.222,13.875,16.545,,22.572,30.526,32.196
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7948,Maritime,Vo,Vo 4,Hahotoé,"Moov, Togocom",True,True,1.4175116666666667,6.366293333333334,Moov + Togocom,Vo 4,Vo,Concordant,1.087,18.833,25.35,0.103,22.575,31.264,14.933,17.491,,23.634,31.509,33.23
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7947,Maritime,Vo,Vo 4,Hahotoé,"Moov, Togocom",True,True,1.4174916666666666,6.366950000000001,Moov + Togocom,Vo 4,Vo,Concordant,1.123,18.902,25.38,0.176,22.589,31.321,15.002,17.534,,23.702,31.556,33.284
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7946,Maritime,Vo,Vo 1,Vo-Koutimé,Moov,False,True,1.5772932051890516,6.385879978473285,Moov seul,Vo 1,Vo,Concordant,7.149,16.946,42.614,7.043,40.151,45.576,12.758,34.043,,35.701,47.215,47.76
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7945,Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,Moov,False,True,1.6153122338421322,6.498920762121337,Moov seul,Bas-Mono 1,Bas-Mono,Concordant,14.689,28.805,51.565,1.347,44.882,49.278,0.534,43.838,,47.738,57.739,59.0
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7944,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,Moov,False,True,1.6285366666666667,6.495329999999999,Moov seul,Bas-Mono 1,Bas-Mono,Concordant,16.005,28.408,52.647,0.164,46.25,50.793,1.438,44.813,,48.382,58.651,59.807
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7943,Maritime,Vo,Vo 1,Vo-Koutimé,"Moov, Togocom",True,True,1.5762166666666668,6.385193333333333,Moov + Togocom,Vo 1,Vo,Concordant,7.137,16.908,42.478,7.034,40.041,45.435,12.87,33.904,,35.562,47.073,47.619
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7942,Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,"Moov, Togocom",True,True,1.620096666666667,6.501748333333334,Moov + Togocom,Bas-Mono 1,Bas-Mono,Concordant,14.922,29.111,52.18,1.017,45.46,49.703,0.984,44.451,,48.317,58.349,59.601
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7941,Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,"Moov, Togocom",True,True,1.6196083333333333,6.498286666666667,Moov + Togocom,Bas-Mono 1,Bas-Mono,Concordant,15.108,28.727,51.943,0.872,45.336,49.754,0.642,44.185,,47.988,58.069,59.299
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7940,Maritime,Lacs,Lacs 1,Glidji,Nsp,False,False,1.5853615850373872,6.258346927250739,Non renseigné,Lacs 1,Lacs,Concordant,3.614,3.467,39.765,3.593,40.351,39.77,23.58,32.458,,28.935,42.966,42.013
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-793f,Maritime,Lacs,Lacs 1,Glidji,"Moov, Togocom",True,True,1.5769411420680222,6.289709405785231,Moov + Togocom,Lacs 1,Lacs,Concordant,5.454,6.971,40.16,5.463,39.776,40.166,23.128,31.57,,29.488,42.94,42.412
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-793e,Maritime,Lacs,Lacs 1,Glidji,"Moov, Togocom",True,True,1.6243726318671656,6.260447131200438,Moov + Togocom,Lacs 1,Lacs,Concordant,2.233,2.302,43.94,2.373,44.519,43.945,26.002,36.759,,33.086,47.235,46.184
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-793d,Maritime,Lacs,Lacs 4,Ganavé,Moov,False,True,1.6326522576044964,6.275791957662022,Moov seul,Lacs 4,Lacs,Concordant,4.062,4.172,45.338,4.26,45.925,45.343,24.351,37.661,,34.51,48.49,47.587
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-793c,Maritime,Lacs,Lacs 4,Ganavé,"Moov, Togocom",True,True,1.643429729614059,6.288009089854791,Moov + Togocom,Lacs 4,Lacs,Concordant,5.73,5.869,46.913,5.967,47.115,46.918,23.125,38.895,,36.108,49.969,49.164
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-793b,Maritime,Lacs,Lacs 3,Gbodjomé,Moov,False,True,1.4093243537500648,6.202728077306192,Moov seul,Lacs 3,Lacs,Concordant,8.053,7.595,19.354,0.49,19.945,19.359,5.743,15.004,,8.589,22.725,21.604
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-793a,Maritime,Lacs,Lacs 3,Gbodjomé,"Moov, Togocom",True,True,1.409299513373517,6.20261061968595,Moov + Togocom,Lacs 3,Lacs,Concordant,8.045,7.599,19.347,0.481,19.938,19.352,5.75,15.008,,8.58,22.721,21.597
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7939,Maritime,Lacs,Lacs 1,Glidji,"Moov, Togocom",True,True,1.5889029209472265,6.255941515989071,Moov + Togocom,Lacs 1,Lacs,Concordant,3.232,3.029,40.052,3.121,40.635,40.057,23.948,32.861,,29.212,43.293,42.299
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7938,Maritime,Lacs,Lacs 3,Gbodjomé,"Moov, Togocom",True,True,1.4094103747516737,6.202467976853339,Moov + Togocom,Lacs 3,Lacs,Concordant,8.048,7.588,19.353,0.483,19.944,19.358,5.77,15.027,,8.584,22.731,21.603
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7937,Maritime,Lacs,Lacs 3,Gbodjomé,"Moov, Togocom",True,True,1.4048728375022435,6.208436236977383,Moov + Togocom,Lacs 3,Lacs,Concordant,7.949,8.065,19.12,0.906,19.72,19.126,4.946,14.263,,8.468,22.327,21.373
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7936,Maritime,Lacs,Lacs 3,Gbodjomé,"Moov, Togocom",True,True,1.4074367058080655,6.2086334020252965,Moov + Togocom,Lacs 3,Lacs,Concordant,8.199,7.782,19.391,0.946,19.991,19.397,5.138,14.501,,8.721,22.611,21.644
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7935,Maritime,Lacs,Lacs 3,Gbodjomé,"Moov, Togocom",True,True,1.4088777584359102,6.209385426635945,Moov + Togocom,Lacs 3,Lacs,Concordant,8.379,7.624,19.57,1.071,20.17,19.576,5.203,14.602,,8.901,22.781,21.823
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7934,Kara,Kozah,Kozah 1,Commune De Kara,"Moov, Togocom",True,True,1.190615,9.554883333333333,Moov + Togocom,Kozah 1,Kozah,Concordant,0.512,0.864,109.99,0.516,0.995,25.121,343.542,365.375,,0.449,0.491,225.672
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7933,Kara,Kozah,Kozah 1,Commune De Kara,"Moov, Togocom",True,True,1.1916383333333334,9.549555,Moov + Togocom,Kozah 1,Kozah,Concordant,0.167,0.265,109.6,0.146,0.457,25.715,342.939,364.779,,0.193,1.068,225.082
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7932,Kara,Kozah,Kozah 2,Yadè,Togocom,True,False,1.1661916666666667,9.590243333333332,Togocom seul,Kozah 2,Kozah,Concordant,3.993,5.577,111.473,2.551,5.547,20.522,347.809,369.396,,3.991,4.448,229.566
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7931,Kara,Kozah,Kozah 1,Commune De Kara,"Moov, Togocom",True,True,1.1917716,9.5490657,Moov + Togocom,Kozah 1,Kozah,Concordant,0.111,0.209,109.566,0.179,0.416,25.771,342.883,364.725,,0.137,1.122,225.028
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7930,Kara,Kozah,Kozah 1,Commune De Kara,Togocom,True,False,1.191275,9.580751666666666,Togocom seul,Kozah 1,Kozah,Concordant,2.611,3.717,112.292,1.86,3.869,22.487,346.381,368.248,,2.61,2.401,228.55
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-792f,Kara,Kozah,Kozah 1,Commune De Kara,"Moov, Togocom",True,True,1.1905766666666668,9.54817,Moov + Togocom,Kozah 1,Kozah,Concordant,0.045,0.234,109.407,0.186,0.266,25.818,342.803,364.629,,0.172,1.229,224.926
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-792e,Kara,Kozah,Kozah 2,Bohou,"Moov, Togocom",True,True,1.1630383333333334,9.597676666666667,Moov + Togocom,Kozah 2,Kozah,Concordant,4.885,6.464,111.936,3.441,6.441,19.629,348.677,370.235,,4.884,5.313,230.39
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-792d,Kara,Kozah,Kozah 2,Pya,Togocom,True,False,1.1393216666666668,9.651448333333333,Togocom seul,Kozah 2,Kozah,Concordant,0.573,12.963,115.38,1.846,12.955,13.16,354.971,376.318,,11.398,11.761,236.367
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-792c,Kara,Kozah,Kozah 1,Commune De Kara,Togocom,True,False,1.1910216666666666,9.550238333333334,Togocom seul,Kozah 1,Kozah,Concordant,0.155,0.362,109.616,0.088,0.498,25.62,343.024,364.857,,0.211,0.995,225.157
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-792b,Kara,Kozah,Kozah 2,Yadè,Togocom,True,False,1.1553442111451027,9.594339760169735,Togocom seul,Kozah 2,Kozah,Concordant,5.026,6.628,111.141,3.633,6.555,19.749,348.432,369.898,,5.024,5.587,230.015
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-792a,Kara,Kozah,Kozah 1,Commune De Kara,"Moov, Togocom",True,True,1.1873216666666666,9.552048333333333,Moov + Togocom,Kozah 1,Kozah,Concordant,0.252,0.775,109.519,0.413,0.716,25.291,343.279,365.071,,0.06,0.926,225.35
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7929,Kara,Kozah,Kozah 2,Yadè,Togocom,True,False,1.1547897202391093,9.604089943856229,Togocom seul,Kozah 2,Kozah,Concordant,4.905,7.546,111.987,4.521,7.501,18.687,349.513,370.984,,5.951,6.431,231.099
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7928,Kara,Kozah,Kozah 1,Commune De Kara,"Moov, Togocom",True,True,1.1856149999999999,9.554123333333333,Moov + Togocom,Kozah 1,Kozah,Concordant,0.388,1.07,109.582,0.704,1.002,25.01,343.533,365.308,,0.348,0.873,225.577
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7927,Kara,Kozah,Kozah 4,Atchangbadè,"Moov, Togocom",True,True,1.0878100000000002,9.416163333333333,Moov + Togocom,Kozah 4,Kozah,Concordant,18.232,18.566,90.907,18.107,18.247,38.959,330.072,350.501,,18.584,19.563,210.31
_mview_tel_agents_mobile_money.fid-7111a9c0_193dfd882bb_-7926,Kara,Kozah,Kozah 4,Atchangbadè,"Moov, Togocom",True,True,1.0881210760023405,9.416476511624571,Moov + Togocom,Kozah 4,Kozah,Concordant,18.212,18.518,90.956,18.058,18.199,38.922,330.1,350.534,,18.536,19.515,210.344
